link,title
http://stlouis.craigslist.org/ppd/3810764743.html,,"
		SAVE...A..BUCK!!!!!SUPER CHEAP DEALS!****314-614-7434*******!314-667-5661!STARTING AT $597.AND UP!!!
	",,"
  ,
  OPEN BOX Refrigerators *S*A*L*E*.White ....   ON NEW BLACK  APPLIANCES - $1 (TONS OF DEALS!!!! 55%%-75%%OFF)
"
http://stlouis.craigslist.org/ppd/3811405693.html,"[{'url': 'http://images.craigslist.org/thumb/3Ka3Fb3N55L95G65J6d5h30defe53385814a9.jpg', 'path': 'full/fb28bfd026ac0eb4d079c6ba189aa427e58736bc.jpg', 'checksum': '51403688bb05e424682e352cc66201a5'}, {'url': 'http://images.craigslist.org/thumb/3E53Ib3Ne5G35Kd5M5d5h69451ae06ca61b1e.jpg', 'path': 'full/d9ca7feb37bf99404aaff055f37d4f03f5330dd0.jpg', 'checksum': 'cadc21bb5fed90a08ad376d5d312ae2b'}, {'url': 'http://images.craigslist.org/thumb/3E23Ia3N35L95K25M1d5h8248d04a714c1767.jpg', 'path': 'full/a8c1ff7c14805cf372a13e78b923aba2d3b9c719.jpg', 'checksum': 'fae55a48c1c1917c63c1faad4fcf69a3'}, {'url': 'http://images.craigslist.org/thumb/3L93I53J15L55Ke5H2d5he3bea90a6c631a71.jpg', 'path': 'full/5647eb4b135a4317282b2164a496a6db17ff7dc9.jpg', 'checksum': 'e949b20ae2228197896ee4c83a8455cd'}, {'url': 'http://images.craigslist.org/thumb/3G53Me3N45I65G75F9d5hf37a4a6b2aa01504.jpg', 'path': 'full/6f614179ba2eee3ab3f67bcc482738e7456785d4.jpg', 'checksum': '4aa59f8b5128183c387f6fcbcc2ea7d8'}, {'url': 'http://images.craigslist.org/thumb/3M73Lb3J15La5K85Mad5hecca6b2d51fa171b.jpg', 'path': 'full/dd2e27bc102634e3b0c1cbe5e7e4aaa25b1cb876.jpg', 'checksum': '32b3747c9e084317ab3c9f2dd5e2a94c'}, {'url': 'http://images.craigslist.org/thumb/3Gb3Nd3Hd5I15K85M4d5h5bbf41bb775510a6.jpg', 'path': 'full/3b2091c015b937656c43636606ef66eab07b0f99.jpg', 'checksum': '97e1ee1afbb7d75470e3d445e40630ef'}, {'url': 'http://images.craigslist.org/3Ka3Fb3N55L95G65J6d5h30defe53385814a9.jpg', 'path': 'full/88345056cc4ec80e08f8bcc4b327743e656390e2.jpg', 'checksum': 'd3ea47e6df0d7bc950687a28e450bc99'}]","
		$649.-$1100.Tons of side by side 3 d or french doors for doors for half price of the big box stores *text or call314-614-7434
	","http://images.craigslist.org/thumb/3Ka3Fb3N55L95G65J6d5h30defe53385814a9.jpg,http://images.craigslist.org/thumb/3E53Ib3Ne5G35Kd5M5d5h69451ae06ca61b1e.jpg,http://images.craigslist.org/thumb/3E23Ia3N35L95K25M1d5h8248d04a714c1767.jpg,http://images.craigslist.org/thumb/3L93I53J15L55Ke5H2d5he3bea90a6c631a71.jpg,http://images.craigslist.org/thumb/3G53Me3N45I65G75F9d5hf37a4a6b2aa01504.jpg,http://images.craigslist.org/thumb/3M73Lb3J15La5K85Mad5hecca6b2d51fa171b.jpg,http://images.craigslist.org/thumb/3Gb3Nd3Hd5I15K85M4d5h5bbf41bb775510a6.jpg,http://images.craigslist.org/3Ka3Fb3N55L95G65J6d5h30defe53385814a9.jpg","
  ,
  SAMSUNG**50%OFF**SALE**New Appliances** white  *black * stainless***** (refrigerator s sale french door)
"
http://stlouis.craigslist.org/ppd/3811833075.html,"[{'url': 'http://images.craigslist.org/thumb/3Fd3Id3Hf5Ge5F55H8d5h841e08ade1eb1558.jpg', 'path': 'full/49a3ae634447ce1d1ae770a6c2c99fc1daa16375.jpg', 'checksum': '22ae0b718f91ea6cc3df5637d2588edc'}, {'url': 'http://images.craigslist.org/thumb/3Me3Ic3Nc5L45Nf5H9d5ha2a2935ce8501ce4.jpg', 'path': 'full/9d5e237596f171c07f29d2367fa7b57b3e54ff80.jpg', 'checksum': 'd7a2663e0e2f05dc5f6532bf8e8acad7'}, {'url': 'http://images.craigslist.org/thumb/3Ic3F13L95Lb5E15H5d5hd699db6d24441f2d.jpg', 'path': 'full/05457bd30d64dbfcd69da75fa916230bd28d5e34.jpg', 'checksum': '3064009fe1bf117f0dee772b8631a47a'}, {'url': 'http://images.craigslist.org/thumb/3Ka3Fe3Mb5L85G85Ffd5hdd2f3424991c1c55.jpg', 'path': 'full/7bdbfe53e932c96a475e5af21d88e6419b293f5b.jpg', 'checksum': '7749bf3a9f3784132c60b4cdfb83eb9c'}, {'url': 'http://images.craigslist.org/thumb/3E33Ge3J45Nc5H55Mad5h5d8355cd25251020.jpg', 'path': 'full/8d59445bf080ce4965217c796617e5c4171b6965.jpg', 'checksum': '5b0e66f4c4c51250ee76a6e6e7e17672'}, {'url': 'http://images.craigslist.org/thumb/3Fa3Id3L25L85Eb5K9d5h37f695e0617c1757.jpg', 'path': 'full/12a83592883bed1c4849ea24f65b177baf6a191b.jpg', 'checksum': '7ef75d3ead5e3cbb7144ea376e1702f7'}, {'url': 'http://images.craigslist.org/thumb/3G93F23Ne5N25G25F2d5h8da567e2ffe411c4.jpg', 'path': 'full/ed4fa58a3b0654f4765009e0ae2be4fef3e3e179.jpg', 'checksum': '139343a5e0cf05f966d224f046e12c5d'}, {'url': 'http://images.craigslist.org/thumb/3F33Ib3J25L35F25H8d5h004fd9159abb1fc9.jpg', 'path': 'full/5ad26c969ef13b8c5fceb08c1b5ff16e3c63dc58.jpg', 'checksum': '9f9c294230dee41edeaf24080829f432'}, {'url': 'http://images.craigslist.org/3Fd3Id3Hf5Ge5F55H8d5h841e08ade1eb1558.jpg', 'path': 'full/b1e83fba7867e36d4cf9f8389dd6f3268e9e7aa2.jpg', 'checksum': '527e2853a9b335a02527306ea2189d0c'}]","
		Call or Text at 314-614-7434%%%% 10-7during the week and then on Sundays for appointments.   fridges  New $649-$1100.  Diswasher  s$ 249.-and up! $399.New is half price of anybody box store
	","http://images.craigslist.org/thumb/3Fd3Id3Hf5Ge5F55H8d5h841e08ade1eb1558.jpg,http://images.craigslist.org/thumb/3Me3Ic3Nc5L45Nf5H9d5ha2a2935ce8501ce4.jpg,http://images.craigslist.org/thumb/3Ic3F13L95Lb5E15H5d5hd699db6d24441f2d.jpg,http://images.craigslist.org/thumb/3Ka3Fe3Mb5L85G85Ffd5hdd2f3424991c1c55.jpg,http://images.craigslist.org/thumb/3E33Ge3J45Nc5H55Mad5h5d8355cd25251020.jpg,http://images.craigslist.org/thumb/3Fa3Id3L25L85Eb5K9d5h37f695e0617c1757.jpg,http://images.craigslist.org/thumb/3G93F23Ne5N25G25F2d5h8da567e2ffe411c4.jpg,http://images.craigslist.org/thumb/3F33Ib3J25L35F25H8d5h004fd9159abb1fc9.jpg,http://images.craigslist.org/3Fd3Id3Hf5Ge5F55H8d5h841e08ade1eb1558.jpg","
  ,
  ★★★★Attention★★★Appliance//Liquidation (☆☆☆Tons of Appliances for bottom dollar &a)
"
http://stlouis.craigslist.org/ppd/3796611548.html,"[{'url': 'http://images.craigslist.org/thumb/3K13L83N75Le5M35J8d5afe87c86c7ba51f78.jpg', 'path': 'full/433396cfc5a7099a2528cd4a3b1da264aec168a9.jpg', 'checksum': '22ae0b718f91ea6cc3df5637d2588edc'}, {'url': 'http://images.craigslist.org/thumb/3Gc3Id3Hd5I85N65Fdd5a35c460886f6e16bd.jpg', 'path': 'full/93d56685d5b0673cbfb00bb258387540906d7fbc.jpg', 'checksum': 'd7a2663e0e2f05dc5f6532bf8e8acad7'}, {'url': 'http://images.craigslist.org/thumb/3Ee3N23H85N45E15Jed5ad5e0166c31df169d.jpg', 'path': 'full/4831ff90bc69d517e7b5f3430968e760a5a71589.jpg', 'checksum': '6a7bf07f785f7c5ddc512d8f2661f892'}, {'url': 'http://images.craigslist.org/thumb/3K43I93J75Lc5Gc5Jbd5a49fb3accd1e71ae9.jpg', 'path': 'full/1b4b36f0538d1b880f93f166e06abf5001e70ffb.jpg', 'checksum': '2c0f548fc76d03805c152759f701b8bb'}, {'url': 'http://images.craigslist.org/thumb/3K43G93F55E15F75H2d5a04d1de5ac0e31723.jpg', 'path': 'full/8d33ac6212cc3959139ba792305ad6a7e7ea3516.jpg', 'checksum': 'e3c6e56648765d844bfe3cf71b337152'}, {'url': 'http://images.craigslist.org/thumb/3Ga3Na3He5I95Lc5M1d5ae916243e42961701.jpg', 'path': 'full/bd4df7b33cdfa34b8d3de7a35229de7659e47210.jpg', 'checksum': '3064009fe1bf117f0dee772b8631a47a'}, {'url': 'http://images.craigslist.org/thumb/3Ge3F53J45N65Ec5Jfd5a34ec1d1e86081dcb.jpg', 'path': 'full/6ab43f307a570ddfc2fd599640c4d665dd469043.jpg', 'checksum': '7749bf3a9f3784132c60b4cdfb83eb9c'}, {'url': 'http://images.craigslist.org/thumb/3E43G83M25If5H85M7d5a342926ee1d451439.jpg', 'path': 'full/f8a672d4eb35a84c7bca30ff21a785e82df2dcf1.jpg', 'checksum': '5b0e66f4c4c51250ee76a6e6e7e17672'}, {'url': 'http://images.craigslist.org/3K13L83N75Le5M35J8d5afe87c86c7ba51f78.jpg', 'path': 'full/38aa96c9965f4ef50ed284755966b1941aca5d0e.jpg', 'checksum': '527e2853a9b335a02527306ea2189d0c'}]","
		Call or Text at 314-612-0032 for appointments.   fridges  New $749-$1100.  Diswasher  s$ 249.-and up! $399.New is half price of anybody box store
	","http://images.craigslist.org/thumb/3K13L83N75Le5M35J8d5afe87c86c7ba51f78.jpg,http://images.craigslist.org/thumb/3Gc3Id3Hd5I85N65Fdd5a35c460886f6e16bd.jpg,http://images.craigslist.org/thumb/3Ee3N23H85N45E15Jed5ad5e0166c31df169d.jpg,http://images.craigslist.org/thumb/3K43I93J75Lc5Gc5Jbd5a49fb3accd1e71ae9.jpg,http://images.craigslist.org/thumb/3K43G93F55E15F75H2d5a04d1de5ac0e31723.jpg,http://images.craigslist.org/thumb/3Ga3Na3He5I95Lc5M1d5ae916243e42961701.jpg,http://images.craigslist.org/thumb/3Ge3F53J45N65Ec5Jfd5a34ec1d1e86081dcb.jpg,http://images.craigslist.org/thumb/3E43G83M25If5H85M7d5a342926ee1d451439.jpg,http://images.craigslist.org/3K13L83N75Le5M35J8d5afe87c86c7ba51f78.jpg","
  ,
  ★★★///Attention//Appliance// Liquidation Slashing Prices  (★★★Tons of Appliances for bottom dollar pr)
"
http://stlouis.craigslist.org/ppd/3810130217.html,"[{'url': 'http://images.craigslist.org/thumb/3Ea3Kb3Me5I25N45F9d5gc19ec665adaf1379.jpg', 'path': 'full/e85ade017547dc1f01c9413f934dbed373a98569.jpg', 'checksum': 'f576680779ac22229ddab8f92e6e8376'}, {'url': 'http://images.craigslist.org/thumb/3Ef3Md3J75L85J95M9d5g0b3e2aa9d2a01c58.jpg', 'path': 'full/0a3a82c67a771a2bc3121f67cd1c8e57ee45ee87.jpg', 'checksum': '212e9d4375b2ee0f4579ae9fc6f1d2fc'}, {'url': 'http://images.craigslist.org/thumb/3E23Fa3Jd5I75Kb5Fdd5g8577ed8ccd1d1d96.jpg', 'path': 'full/1436e63355651e07d29c47da5a53e64c838a20c3.jpg', 'checksum': 'e750afa7a2183218a9944c4dbf02d710'}, {'url': 'http://images.craigslist.org/thumb/3G93M23Jf5I75H55Jed5g7ef899e440d81ee6.jpg', 'path': 'full/add5837547214b11632cad30e8f89fa03b7a934b.jpg', 'checksum': '0586d7f12acc399a04736c115aa544a6'}, {'url': 'http://images.craigslist.org/thumb/3E13Kb3Nf5N65Kd5H4d5gce4cb1b5777f12d1.jpg', 'path': 'full/873867d0e3346d27c5830f3d3e029e55faaccd0d.jpg', 'checksum': 'dee6245fa878b7c0f3fda7ccf3a22cac'}, {'url': 'http://images.craigslist.org/thumb/3Ef3Ia3H95N25K85J8d5g36ec4c3a4b2e12ca.jpg', 'path': 'full/8edb65766c18d426f08f37e3fe8d8ed62f2d0b68.jpg', 'checksum': '2d015e9ec5a7617913ab83f22401f1c7'}, {'url': 'http://images.craigslist.org/3Ea3Kb3Me5I25N45F9d5gc19ec665adaf1379.jpg', 'path': 'full/cb3abfcb771aed90264d54b194cfb84d4dae2284.jpg', 'checksum': 'b6f1f2ef2c5f7dbb6a5e8e1cbd9581bf'}]","
		No membership needed to get great deals on half price appliances top name brand LG Samsung GE 314-614-7434 or 314-612-0032 Used appliances 99 dollars in up! Brand new scratching  and carton damage Damages not noticeable! But 50 percent of the price If you like to save tons of money definitely check us out!
	","http://images.craigslist.org/thumb/3Ea3Kb3Me5I25N45F9d5gc19ec665adaf1379.jpg,http://images.craigslist.org/thumb/3Ef3Md3J75L85J95M9d5g0b3e2aa9d2a01c58.jpg,http://images.craigslist.org/thumb/3E23Fa3Jd5I75Kb5Fdd5g8577ed8ccd1d1d96.jpg,http://images.craigslist.org/thumb/3G93M23Jf5I75H55Jed5g7ef899e440d81ee6.jpg,http://images.craigslist.org/thumb/3E13Kb3Nf5N65Kd5H4d5gce4cb1b5777f12d1.jpg,http://images.craigslist.org/thumb/3Ef3Ia3H95N25K85J8d5g36ec4c3a4b2e12ca.jpg,http://images.craigslist.org/3Ea3Kb3Me5I25N45F9d5gc19ec665adaf1379.jpg","
  ,
  ¶¶¶¶¶Appliance Wholesalers¶¶¶ 50%OFF Now open to the public (Get whole Sale prices on new appliances )
"
http://stlouis.craigslist.org/ppd/3822624727.html,"[{'url': 'http://images.craigslist.org/thumb/3Lc3Jc3H45Na5L35M9d5m1591c7a9ee901e9d.jpg', 'path': 'full/aa60bb1ab7ef01d9df0390986a196554c3be6264.jpg', 'checksum': '04ea5d2aa0a378310edf201ac95f1041'}, {'url': 'http://images.craigslist.org/thumb/3Kc3M33F75L15Gc5Kfd5m10a65b0769d51d81.jpg', 'path': 'full/bf7986e3a175cb7ec07414c76b7ca9d7022a1332.jpg', 'checksum': '31cecd59fe01685931f0046780cfa0da'}, {'url': 'http://images.craigslist.org/thumb/3F93Ie3Ne5I35L85Ead5m56b26e96d9c6178f.jpg', 'path': 'full/c1bb09af29f16c2968fe611c09edf2e12053d659.jpg', 'checksum': 'e58497984f72973c4885dd244ea521b7'}, {'url': 'http://images.craigslist.org/thumb/3K23Jf3He5Ne5K25H7d5mc101b898bd891c2e.jpg', 'path': 'full/aa7e85938bb32ef3620670f8b2d280a0e4a96f61.jpg', 'checksum': 'b33995357161523a38375c9ed51067a9'}, {'url': 'http://images.craigslist.org/thumb/3K33Fc3Hb5If5K95Hed5m65bbc107db6f1bf1.jpg', 'path': 'full/c247554e7b202ccb620ae4867335b7e707efd77a.jpg', 'checksum': '190cc145840a43d681f0f5cfbcc5571f'}, {'url': 'http://images.craigslist.org/thumb/3Ld3M93H65N55F25J2d5m3385f7b0cb011180.jpg', 'path': 'full/08a97c037d7e41f020e94a38d5710d48a23a1cba.jpg', 'checksum': '4e1317760e8a7ee6cdd1e8bc01826f86'}, {'url': 'http://images.craigslist.org/thumb/3E43Kb3L35N35La5F2d5m1be6404dd1501e8f.jpg', 'path': 'full/870df4889fdaa4bd228e97d5f2d39fa2acfab5f4.jpg', 'checksum': 'f3a6ab336d328a39099051ee5936fa2c'}, {'url': 'http://images.craigslist.org/thumb/3Lf3Ia3Ff5L25E25M3d5m1999ae62d4931f79.jpg', 'path': 'full/aa339d9e154f1b50e7abee4272b86e02d2dd9b73.jpg', 'checksum': 'b74a70b142427371aed6889f2a5738fc'}, {'url': 'http://images.craigslist.org/3Lc3Jc3H45Na5L35M9d5m1591c7a9ee901e9d.jpg', 'path': 'full/3cbaeb40cfff71f5afca4613c32e91bb5ae39fc0.jpg', 'checksum': 'f410951950e3542b859a9d8ad1c18d8e'}]","
		314-612-0032.  314-614-7434  half price appliance sale must seeSTOVES    FRIDGES  $$699.-$999.-$1199.......HALF PRICE OF STORES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
	","http://images.craigslist.org/thumb/3Lc3Jc3H45Na5L35M9d5m1591c7a9ee901e9d.jpg,http://images.craigslist.org/thumb/3Kc3M33F75L15Gc5Kfd5m10a65b0769d51d81.jpg,http://images.craigslist.org/thumb/3F93Ie3Ne5I35L85Ead5m56b26e96d9c6178f.jpg,http://images.craigslist.org/thumb/3K23Jf3He5Ne5K25H7d5mc101b898bd891c2e.jpg,http://images.craigslist.org/thumb/3K33Fc3Hb5If5K95Hed5m65bbc107db6f1bf1.jpg,http://images.craigslist.org/thumb/3Ld3M93H65N55F25J2d5m3385f7b0cb011180.jpg,http://images.craigslist.org/thumb/3E43Kb3L35N35La5F2d5m1be6404dd1501e8f.jpg,http://images.craigslist.org/thumb/3Lf3Ia3Ff5L25E25M3d5m1999ae62d4931f79.jpg,http://images.craigslist.org/3Lc3Jc3H45Na5L35M9d5m1591c7a9ee901e9d.jpg","
  ,
  50%%off ///SALE/*STAINLESS* REFRIDGES**FRENCH**DOORS***AND***STOVE'S   (NEW***L.G...AND SAMSUNG)
"
http://stlouis.craigslist.org/ppd/3804281390.html,"[{'url': 'http://images.craigslist.org/thumb/3Gf3M73L55N55E55H5d5e1d05ccf3de7110a1.jpg', 'path': 'full/f895189542e37c79f27d38ab5718a0b858890f5d.jpg', 'checksum': 'd4804a27b3b3a6d01706607ccd7b2330'}, {'url': 'http://images.craigslist.org/thumb/3Kc3Ib3N25G75Ke5H8d5e801af00d743b14f2.jpg', 'path': 'full/1051f6d3c21bf1c0436f57bf37b06db9284a37c5.jpg', 'checksum': '2372411a1065c5858f9ae52d71070ac5'}, {'url': 'http://images.craigslist.org/thumb/3I13F33H55Id5N45Edd5ee52f334e78ac1522.jpg', 'path': 'full/cec535bb9b95590aa3411ab0172415bca498e94c.jpg', 'checksum': '1560e37247ce5e5f2db2dc976c37d153'}, {'url': 'http://images.craigslist.org/thumb/3K23F73J95Nf5I35F8d5ee03e840cedd51481.jpg', 'path': 'full/9bb9d016f8f27e9f7c6debcfd620d5afdb1ae169.jpg', 'checksum': '76932069378c945d853a3d5c88641816'}, {'url': 'http://images.craigslist.org/thumb/3E73Me3L35N15Ge5Eed5e5df4375c715f10f6.jpg', 'path': 'full/008d4d6d7a8c9a205935c5e30e318ad4b3b388d3.jpg', 'checksum': '6824e5c477f942fec37d07aca4bd7011'}, {'url': 'http://images.craigslist.org/3Gf3M73L55N55E55H5d5e1d05ccf3de7110a1.jpg', 'path': 'full/426e299d061131df123deea1932d037e404884fd.jpg', 'checksum': '1ca2310ed9791514f035b7cd1e2865b7'}]","
		Let's see half price appliances with the warranty can deliver no brainer!!! cut out the middleman this is a full warehouse wholesale deal! dealers welcome by direct Samsung appliances St Charles  oFallon St Peter St Louis Wildwood Clayton best of the best for Missouri in the Midwest!314-612-0032 washer front loaders and t! top of the line refrigerator starting at $699 side by side and 3 door French doors super deals and up! top loaders high efficiency starting at 399 and up stuff.org dishwasher you name it we have it all microwave above the range!
	","http://images.craigslist.org/thumb/3Gf3M73L55N55E55H5d5e1d05ccf3de7110a1.jpg,http://images.craigslist.org/thumb/3Kc3Ib3N25G75Ke5H8d5e801af00d743b14f2.jpg,http://images.craigslist.org/thumb/3I13F33H55Id5N45Edd5ee52f334e78ac1522.jpg,http://images.craigslist.org/thumb/3K23F73J95Nf5I35F8d5ee03e840cedd51481.jpg,http://images.craigslist.org/thumb/3E73Me3L35N15Ge5Eed5e5df4375c715f10f6.jpg,http://images.craigslist.org/3Gf3M73L55N55E55H5d5e1d05ccf3de7110a1.jpg","
  ,
  ¶¶¶¶¶Warehouse Sale!!! New¶¶¶¶   New Samsung Appliances half off - $1 (Save a buck with us! we deliver!)
"
http://stlouis.craigslist.org/ppd/3796656190.html,"[{'url': 'http://images.craigslist.org/thumb/3Ec3N43H25Ka5H15Mbd5a116fa4240d511560.jpg', 'path': 'full/b405f0731078ac6280361ef9cdd4d7920a987db1.jpg', 'checksum': 'ad4bc3c02f669729b12c368cbcb2abf6'}, {'url': 'http://images.craigslist.org/thumb/3Ed3F93J15I35Nc5Hcd5aca83059b21a61877.jpg', 'path': 'full/e03d55863fa094bb140e93ed8200a1f792b2ca7c.jpg', 'checksum': 'a91fa1b72636bd62c302e90fd0f6fd42'}, {'url': 'http://images.craigslist.org/thumb/3Ed3Nf3Hc5I65L55G9d5ac601cc1fc80f120e.jpg', 'path': 'full/0ad472e4364534b48a75c6dbe236be4ae396da0d.jpg', 'checksum': '1b228ebcfc55b004cf0bc0fa8019c371'}, {'url': 'http://images.craigslist.org/thumb/3G63Ic3H75Ge5E35H4d5a5a9216a21b15149f.jpg', 'path': 'full/b01f22bba870d72da29cb8cb4de90ffc051abdb4.jpg', 'checksum': '7c89480ed869927dcc8555e0a27e2b3b'}, {'url': 'http://images.craigslist.org/3Ec3N43H25Ka5H15Mbd5a116fa4240d511560.jpg', 'path': 'full/683cf8e5c63716335927062b891eeda79787b77a.jpg', 'checksum': 'b6bc1e21dbf6209b6036d255feb6b9c0'}]","
		#call#+++++or text @#314-614-7434#$.699.-$979..   SAME ONES AT BEST BUY!!!!$1299.-$2598.----YOU DO THE MATH$$$$$
	","http://images.craigslist.org/thumb/3Ec3N43H25Ka5H15Mbd5a116fa4240d511560.jpg,http://images.craigslist.org/thumb/3Ed3F93J15I35Nc5Hcd5aca83059b21a61877.jpg,http://images.craigslist.org/thumb/3Ed3Nf3Hc5I65L55G9d5ac601cc1fc80f120e.jpg,http://images.craigslist.org/thumb/3G63Ic3H75Ge5E35H4d5a5a9216a21b15149f.jpg,http://images.craigslist.org/3Ec3N43H25Ka5H15Mbd5a116fa4240d511560.jpg","
  ,
  ALL BLACK APPLIANCES!!! **SALE**& **Stainless steel Sale On  *N*E*W* - $749 (5O*%%OFF  BUY WHOLESALE!!!)
"
http://stlouis.craigslist.org/ppd/3770510047.html,"[{'url': 'http://images.craigslist.org/thumb/3Kb3Ga3L35Ea5Mb5Jad4ra77722a2c2f61d3f.jpg', 'path': 'full/507e58b56213f181f30348f9cc3ac5865ed2561e.jpg', 'checksum': 'f59ef1f4039f2ecfe8ce25f53a7d87ce'}, {'url': 'http://images.craigslist.org/thumb/3E33K93Jb5Ie5L35M1d4re3faa0f059021738.jpg', 'path': 'full/f46f8d0c3b1ac4b352447e7cf1bf0aedf7265995.jpg', 'checksum': 'df2eb32f62e35b9a496fa885db0d3b7c'}, {'url': 'http://images.craigslist.org/thumb/3K23M83H25L35G25K7d4rb07dd168ff1a112e.jpg', 'path': 'full/d9a8f6ef1639a7837c856ef03ca596d8839140f8.jpg', 'checksum': '008b8a0957f15df9a30c709ebe71c78a'}, {'url': 'http://images.craigslist.org/thumb/3F73I33H35K85Hf5J4d4rae5aa40272ef1d72.jpg', 'path': 'full/ea1f31deed42c773a1c50483fb480eebda0c804a.jpg', 'checksum': '14e9c680a9795c5d7dec28eb773beb5b'}, {'url': 'http://images.craigslist.org/thumb/3Ge3I73H15E85H45Mcd4r7b175b3b3562136a.jpg', 'path': 'full/298121a5d6fda965c1fe5ed84474f1b3e13c5b44.jpg', 'checksum': 'd6aa3d1cc6155e608aca358c3185e5a2'}, {'url': 'http://images.craigslist.org/thumb/3L13J73H85I95Lf5K8d4r57fc2bf3aed51d05.jpg', 'path': 'full/2b7d1abe89ac2f4eb44c44736d7124074bd02824.jpg', 'checksum': 'f2c5acdf4224b82de6df14391bbef2d7'}, {'url': 'http://images.craigslist.org/3Kb3Ga3L35Ea5Mb5Jad4ra77722a2c2f61d3f.jpg', 'path': 'full/90b066df6169a1f3aee6c56fa8215beba1c6c3f5.jpg', 'checksum': 'c7f4accb20dd8f2a05a7f534ad0acf37'}]","
		Side by side 499 to 690 french doors from 649 to 1100 yo 649 for 999 convection oven 5 burner gas or electric cabinet depth refrigerators viking suzie a row jane eyre lg samsung top brands for have money314-612-0032 314-440-8519%%%%
	","http://images.craigslist.org/thumb/3Kb3Ga3L35Ea5Mb5Jad4ra77722a2c2f61d3f.jpg,http://images.craigslist.org/thumb/3E33K93Jb5Ie5L35M1d4re3faa0f059021738.jpg,http://images.craigslist.org/thumb/3K23M83H25L35G25K7d4rb07dd168ff1a112e.jpg,http://images.craigslist.org/thumb/3F73I33H35K85Hf5J4d4rae5aa40272ef1d72.jpg,http://images.craigslist.org/thumb/3Ge3I73H15E85H45Mcd4r7b175b3b3562136a.jpg,http://images.craigslist.org/thumb/3L13J73H85I95Lf5K8d4r57fc2bf3aed51d05.jpg,http://images.craigslist.org/3Kb3Ga3L35Ea5Mb5Jad4ra77722a2c2f61d3f.jpg","
  ,
  Stainless Steel  Sale ¶¶¶¶¶¶¶ Appliances Brand New super half off sale (refrigerators stoves and dishwasher s)
"
http://stlouis.craigslist.org/ppd/3813148540.html,"[{'url': 'http://images.craigslist.org/thumb/3La3J53He5I25Gf5Fcd5i8fb801f1f16e12e7.jpg', 'path': 'full/22c876df7e6c643c18e5f6641169ac175e69da65.jpg', 'checksum': '3a20c5e79d343032b28587665517d25d'}, {'url': 'http://images.craigslist.org/thumb/3F73Mc3N85Nf5F85M1d5i4a53d1aceba41f0c.jpg', 'path': 'full/0a99a21f13ece0c952ce18ee96c75029088df8d7.jpg', 'checksum': '008b8a0957f15df9a30c709ebe71c78a'}, {'url': 'http://images.craigslist.org/thumb/3Ed3Ga3F55Ge5H15J1d5i74064e9047981599.jpg', 'path': 'full/8ffda6033c29f57afa1908c0044b6fa0b7c781a4.jpg', 'checksum': 'a6d9030fa0e2936a06ece780dc849ed0'}, {'url': 'http://images.craigslist.org/thumb/3Ie3Jc3Nd5Ne5Ec5F3d5i26839ad92571115e.jpg', 'path': 'full/c129c83700f4fa81d45ecd5a0cca772ea6bcb8b3.jpg', 'checksum': 'a0abca8492aac1133ed495709111f5f9'}, {'url': 'http://images.craigslist.org/3La3J53He5I25Gf5Fcd5i8fb801f1f16e12e7.jpg', 'path': 'full/9bd4c77453798b00b55e33aaffbe71ebc1b4ffee.jpg', 'checksum': '7fe00228e46bfe06ef5c7cbe4fc60624'}]","
		!!WHITE SAMSUNG   NEW ON SALE WITH US STARTING AT $699. AND UP@..314-612-0032 314-614-7434
	","http://images.craigslist.org/thumb/3La3J53He5I25Gf5Fcd5i8fb801f1f16e12e7.jpg,http://images.craigslist.org/thumb/3F73Mc3N85Nf5F85M1d5i4a53d1aceba41f0c.jpg,http://images.craigslist.org/thumb/3Ed3Ga3F55Ge5H15J1d5i74064e9047981599.jpg,http://images.craigslist.org/thumb/3Ie3Jc3Nd5Ne5Ec5F3d5i26839ad92571115e.jpg,http://images.craigslist.org/3La3J53He5I25Gf5Fcd5i8fb801f1f16e12e7.jpg","
  ,
  WHITE* SAMSUNG  3-DOORS .FRENCH...REFRIGERATORS....BRAND..NEW...LED (ICE AND WATER !!!!!!  )
"
